Truth,MOS,MOS_Var,n_votes,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
3.52,3.2,1.0666666666666669,10,3,5,4,4,3,3,2,2,2,4
4.1,3.9,0.32222222222222224,10,4,4,3,4,4,4,4,5,4,3
2.69,2.7,1.3444444444444443,10,4,3,4,2,2,4,1,1,3,3
4.91,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
3.52,3.3,0.8999999999999999,10,3,4,4,4,3,4,3,3,1,4
3.03,2.9,1.2111111111111112,10,2,3,1,5,3,4,3,3,3,2
4.76,4.8,0.17777777777777773,10,4,4,5,5,5,5,5,5,5,5
1.49,1.5,0.5,10,3,1,1,1,1,2,2,1,1,2
3.37,2.9,1.2111111111111112,10,4,3,4,4,3,1,2,4,2,2
1.95,1.9,0.7666666666666666,10,1,1,3,2,2,3,2,3,1,1
3.0,3.5,0.7222222222222222,10,2,3,3,4,4,3,5,3,4,4
4.970000000000001,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
1.06,1.1,0.1,10,1,1,1,1,1,1,1,1,2,1
4.7,4.8,0.17777777777777776,10,5,5,5,5,5,5,4,4,5,5
2.47,2.2,1.0666666666666667,10,3,4,3,3,2,1,1,2,1,2
4.1,4.0,0.4444444444444444,10,4,4,4,4,5,3,4,4,3,5
2.28,2.6,1.1555555555555557,10,2,3,3,1,4,4,1,3,2,3
1.49,1.2,0.1777777777777778,10,1,1,1,1,2,1,1,2,1,1
1.42,1.7,0.6777777777777778,10,2,1,2,3,1,3,2,1,1,1
1.37,1.5,0.2777777777777778,10,1,2,1,1,1,2,2,2,2,1
4.32,4.3,0.4555555555555555,10,4,3,4,5,5,5,4,4,5,4
3.83,3.9,1.4333333333333336,10,2,4,5,4,2,5,3,5,4,5
3.98,4.4,0.9333333333333331,10,5,5,2,5,4,5,4,5,4,5
2.09,1.8,0.4000000000000001,10,1,1,3,2,2,2,2,1,2,2
1.7,1.4,0.2666666666666667,10,1,1,2,1,2,1,2,1,2,1
4.470000000000001,4.8,0.17777777777777773,10,5,5,4,5,4,5,5,5,5,5
3.65,3.1,0.7666666666666664,10,1,3,4,4,3,3,3,3,4,3
1.2,1.2,0.1777777777777778,10,1,1,1,2,1,1,1,1,1,2
2.16,1.9,0.9888888888888887,10,4,1,2,1,2,1,3,2,2,1
4.9,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
4.5200000000000005,4.6,0.48888888888888893,10,5,5,5,5,4,5,4,5,5,3
2.53,2.1,0.9888888888888889,10,1,3,1,2,3,2,1,2,4,2
2.27,2.5,0.7222222222222222,10,3,2,2,2,3,3,1,3,4,2
2.6100000000000003,2.9,0.5444444444444445,10,3,3,3,3,2,4,4,3,2,2
2.83,3.1,0.7666666666666665,10,2,4,3,4,4,2,3,3,2,4
3.01,3.0,1.3333333333333333,10,1,4,3,2,4,4,4,4,2,2
2.45,2.4,1.5999999999999999,10,5,4,2,2,3,1,2,2,1,2
4.2700000000000005,4.1,0.9888888888888887,10,4,2,5,5,3,4,4,5,5,4
2.39,2.1,0.7666666666666665,10,3,3,1,1,1,2,2,3,2,3
5.0,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
1.39,1.4,0.48888888888888904,10,1,2,1,1,1,3,2,1,1,1
1.54,1.4,0.48888888888888893,10,1,1,1,1,2,1,1,1,3,2
1.74,1.7,0.6777777777777778,10,1,3,1,3,2,2,1,1,1,2
3.72,3.9,0.9888888888888887,10,5,3,2,4,3,4,5,4,5,4
4.19,4.1,0.3222222222222222,10,5,4,4,4,3,4,4,4,4,5
1.42,1.5,0.7222222222222222,10,1,1,1,3,1,1,1,3,1,2
1.97,1.9,0.7666666666666665,10,3,2,1,3,1,3,2,2,1,1
4.64,4.3,1.1222222222222222,10,4,5,5,3,4,5,5,5,5,2
1.65,1.7,0.6777777777777777,10,1,1,1,2,3,1,1,3,2,2
2.07,2.0,0.6666666666666666,10,2,1,2,3,3,1,2,3,2,1
4.98,4.9,0.09999999999999999,10,5,5,5,5,5,5,5,5,5,4
4.14,4.4,0.711111111111111,10,4,3,5,5,5,5,5,4,5,3
1.53,1.4,0.2666666666666667,10,2,2,1,1,2,1,1,1,2,1
1.16,1.1,0.1,10,1,1,1,1,1,1,1,1,2,1
3.69,3.5,0.9444444444444444,10,4,5,2,3,5,3,4,3,3,3
4.21,4.0,0.8888888888888888,10,2,4,4,4,5,5,5,4,4,3
2.79,3.1,0.7666666666666665,10,2,3,2,4,4,4,3,2,4,3
2.99,3.0,1.1111111111111112,10,2,2,4,3,2,2,3,3,4,5
3.64,3.4,0.9333333333333333,10,5,2,2,3,3,4,3,4,4,4
3.37,3.1,0.7666666666666667,10,2,4,3,3,4,4,3,2,2,4
4.279999999999999,4.3,0.6777777777777777,10,5,3,3,5,5,4,4,5,4,5
1.61,1.5,0.2777777777777778,10,2,1,1,1,1,2,2,1,2,2
4.24,3.9,0.5444444444444444,10,3,3,5,4,5,4,4,3,4,4
2.84,3.3,1.3444444444444443,10,5,2,3,4,3,4,4,3,1,4
1.52,1.3,0.23333333333333334,10,1,1,2,1,1,2,1,2,1,1
4.92,4.9,0.09999999999999999,10,5,5,5,5,5,5,5,5,4,5
1.35,1.4,0.48888888888888893,10,1,2,1,1,1,1,2,1,3,1
1.3,1.5,0.5,10,1,1,2,1,3,1,2,2,1,1
1.68,2.2,1.0666666666666669,10,1,3,2,2,3,2,1,1,4,3
2.08,1.9,0.5444444444444443,10,1,2,3,3,1,2,2,2,1,2
1.89,2.4,0.7111111111111112,10,3,2,1,4,3,2,2,2,3,2
4.220000000000001,4.5,0.5,10,5,3,4,5,4,5,5,5,5,4
2.22,1.9,0.5444444444444444,10,2,2,2,2,1,3,1,1,3,2
1.22,1.4,0.48888888888888904,10,2,1,1,1,3,1,1,1,1,2
1.3,1.2,0.4,10,1,1,1,1,1,1,3,1,1,1
4.83,4.7,0.23333333333333334,10,5,4,5,4,5,4,5,5,5,5
3.66,3.6,1.155555555555556,10,2,5,4,4,3,4,4,5,2,3
3.32,3.1,0.7666666666666665,10,4,4,3,3,4,4,2,3,2,2
1.72,1.5,0.2777777777777778,10,2,2,2,2,1,1,2,1,1,1
3.8,4.5,0.2777777777777778,10,5,5,4,4,5,5,5,4,4,4
3.25,3.3,0.8999999999999999,10,2,4,5,3,3,4,4,2,3,3
1.79,1.7,1.1222222222222222,10,3,2,1,1,2,1,1,1,4,1
1.85,2.1,0.7666666666666666,10,3,3,3,2,2,1,1,1,2,3
1.61,2.0,1.1111111111111112,10,1,3,2,2,1,3,2,1,1,4
2.79,2.9,1.211111111111111,10,3,2,2,3,3,5,4,1,3,3
1.14,1.2,0.1777777777777778,10,1,1,1,1,1,2,2,1,1,1
4.35,4.9,0.09999999999999996,10,5,4,5,5,5,5,5,5,5,5
3.93,4.2,0.6222222222222222,10,5,4,3,5,4,5,3,4,4,5
3.65,4.1,0.9888888888888887,10,5,5,4,5,4,5,3,4,4,2
4.49,4.7,0.23333333333333334,10,5,5,5,4,5,5,5,4,5,4
2.31,2.0,0.6666666666666666,10,1,2,3,2,2,1,1,3,3,2
3.1,3.3,1.3444444444444443,10,3,2,4,3,2,2,5,3,4,5
2.22,2.0,0.8888888888888888,10,3,1,3,3,1,3,2,2,1,1
3.27,3.2,0.8444444444444444,10,3,4,3,3,1,3,4,4,3,4
3.67,3.6,1.3777777777777775,10,4,5,5,3,2,5,4,3,3,2
1.22,1.1,0.09999999999999999,10,1,2,1,1,1,1,1,1,1,1
4.8100000000000005,4.5,0.7222222222222222,10,4,5,5,5,5,5,3,5,5,3
3.26,3.2,1.0666666666666669,10,4,4,4,4,3,3,3,1,2,4
1.91,2.2,1.9555555555555557,10,2,1,1,5,3,1,2,4,2,1
4.51,4.4,0.26666666666666666,10,4,5,4,4,5,5,4,4,4,5
1.38,1.1,0.09999999999999999,10,1,1,1,1,1,1,1,2,1,1
1.38,1.3,0.23333333333333334,10,2,1,1,1,2,2,1,1,1,1
4.61,4.8,0.17777777777777773,10,5,5,5,5,4,5,5,4,5,5
1.0699999999999998,1.1,0.09999999999999999,10,1,1,1,2,1,1,1,1,1,1
2.35,2.5,0.7222222222222222,10,1,3,4,3,2,3,2,3,2,2
1.73,2.0,0.6666666666666666,10,2,1,2,1,3,3,2,1,3,2
1.23,1.1,0.09999999999999999,10,2,1,1,1,1,1,1,1,1,1
2.06,1.7,0.6777777777777777,10,2,2,1,1,1,3,1,3,1,2
2.11,1.9,0.7666666666666664,10,4,2,1,2,1,2,2,2,2,1
1.96,1.5,0.2777777777777778,10,1,1,1,2,1,2,1,2,2,2
4.0600000000000005,4.4,0.26666666666666666,10,5,4,5,4,5,4,4,5,4,4
2.04,1.9,0.7666666666666665,10,2,2,4,2,1,2,1,2,1,2
1.58,1.2,0.1777777777777778,10,1,1,1,2,1,1,2,1,1,1
2.16,2.7,0.23333333333333334,10,2,2,3,3,3,3,3,3,3,2
4.18,4.3,0.4555555555555555,10,4,4,5,4,5,4,5,5,3,4
1.34,1.5,0.2777777777777778,10,1,1,2,1,2,1,1,2,2,2
1.68,1.8,0.1777777777777778,10,2,2,2,2,2,1,1,2,2,2
3.82,4.1,0.7666666666666666,10,4,3,4,3,5,5,3,5,5,4
2.82,3.5,0.9444444444444444,10,5,2,4,4,4,2,4,3,4,3
4.57,4.6,0.26666666666666666,10,5,5,4,5,4,5,4,5,4,5
2.92,2.5,0.9444444444444444,10,3,1,2,2,4,4,2,2,3,2
4.15,4.0,0.8888888888888888,10,4,4,2,3,4,5,4,4,5,5
3.64,3.4,1.1555555555555557,10,3,4,5,2,3,2,5,3,4,3
2.06,2.6,1.3777777777777778,10,2,3,1,2,4,3,4,1,2,4
4.83,4.8,0.17777777777777776,10,5,5,5,5,5,4,4,5,5,5
2.66,2.7,0.4555555555555555,10,3,3,3,2,2,2,3,4,3,2
2.58,2.4,1.155555555555556,10,3,1,2,4,1,2,2,3,4,2
2.49,2.9,1.4333333333333333,10,2,4,4,1,1,4,3,3,4,3
2.51,2.3,0.4555555555555555,10,2,3,2,3,2,1,2,2,3,3
2.97,2.6,1.6,10,2,3,3,2,2,1,4,5,3,1
1.19,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
4.79,4.7,0.23333333333333334,10,4,5,5,4,5,5,5,5,5,4
1.8,1.6,0.2666666666666667,10,2,1,1,2,2,2,2,2,1,1
3.75,4.6,0.26666666666666666,10,5,5,5,5,4,4,4,4,5,5
2.9,2.3,1.1222222222222222,10,3,1,1,2,3,4,2,3,3,1
3.75,3.6,1.1555555555555557,10,3,2,2,5,4,3,4,4,4,5
2.05,1.8,0.8444444444444446,10,3,1,3,2,2,1,1,1,1,3
1.0,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
3.68,3.8,0.6222222222222222,10,3,4,4,4,3,5,4,3,3,5
1.57,1.7,0.8999999999999998,10,2,1,1,2,1,1,4,2,2,1
1.58,1.3,0.23333333333333334,10,1,1,1,1,1,1,2,2,1,2
3.69,3.9,0.3222222222222223,10,4,4,4,5,3,4,4,4,3,4
1.79,1.7,0.45555555555555544,10,3,1,2,2,1,2,1,2,1,2
2.19,2.4,0.48888888888888893,10,3,2,2,3,3,3,2,3,2,1
4.73,4.9,0.09999999999999998,10,5,5,5,4,5,5,5,5,5,5
3.3600000000000003,3.8,0.8444444444444444,10,4,5,5,3,4,4,3,4,4,2
2.47,2.9,0.9888888888888889,10,4,4,3,3,2,1,2,3,4,3
2.4,1.9,0.5444444444444444,10,2,2,1,2,1,2,2,3,1,3
1.98,2.2,0.6222222222222222,10,1,2,2,2,3,3,2,3,1,3
4.970000000000001,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
2.58,2.5,0.9444444444444444,10,1,2,3,3,4,3,2,1,3,3
1.83,1.6,0.48888888888888904,10,3,2,1,1,2,1,2,1,1,2
4.79,4.9,0.09999999999999998,10,5,5,5,4,5,5,5,5,5,5
2.14,2.0,0.6666666666666666,10,2,2,3,2,1,1,3,2,3,1
3.53,3.3,0.6777777777777777,10,4,3,2,3,3,3,5,4,3,3
2.94,2.7,1.3444444444444443,10,1,5,4,3,2,3,2,3,2,2
4.04,4.6,0.2666666666666667,10,4,4,5,5,5,4,5,5,4,5
3.0,3.0,1.3333333333333333,10,2,2,4,3,4,2,4,5,2,2
1.75,1.6,0.48888888888888904,10,2,3,2,1,1,1,2,2,1,1
1.69,1.4,0.2666666666666667,10,1,2,2,2,1,2,1,1,1,1
2.75,2.8,0.8444444444444444,10,2,3,2,3,1,4,3,4,3,3
3.44,3.5,0.9444444444444444,10,2,4,4,4,4,2,5,4,3,3
4.92,4.9,0.09999999999999999,10,5,5,5,5,5,5,5,5,5,4
3.29,3.5,0.2777777777777778,10,4,3,4,3,3,4,3,4,4,3
2.29,2.1,1.655555555555556,10,1,2,4,3,1,1,1,4,3,1
1.75,1.8,0.6222222222222222,10,1,1,3,2,2,3,1,2,1,2
1.19,1.1,0.1,10,1,1,1,1,1,1,1,1,2,1
2.35,2.4,0.2666666666666667,10,3,2,3,2,2,2,2,3,2,3
3.74,4.1,0.3222222222222222,10,4,4,4,5,4,4,3,4,4,5
2.47,2.9,0.7666666666666665,10,1,4,2,3,3,3,3,3,4,3
3.88,4.0,0.4444444444444444,10,5,3,4,4,5,4,4,4,4,3
4.21,3.8,0.8444444444444444,10,2,3,5,4,4,3,4,4,5,4
4.3,4.2,0.17777777777777776,10,4,4,4,4,4,4,5,5,4,4
4.55,4.5,0.2777777777777778,10,5,5,4,4,5,5,5,4,4,4
3.51,3.4,0.9333333333333333,10,4,3,2,5,4,3,4,4,3,2
3.21,3.3,1.3444444444444443,10,5,1,3,3,4,3,3,3,5,3
1.38,1.1,0.09999999999999999,10,1,1,1,1,1,2,1,1,1,1
2.84,2.9,0.9888888888888889,10,2,3,3,4,2,2,3,5,2,3
2.13,1.6,0.48888888888888893,10,2,1,1,2,1,2,1,3,2,1
3.41,3.6,0.9333333333333333,10,3,3,2,3,4,5,4,3,5,4
2.7,2.9,1.211111111111111,10,3,1,2,3,4,2,3,5,3,3
4.48,4.0,0.6666666666666666,10,5,3,4,3,3,5,4,5,4,4
1.0,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
4.0600000000000005,3.5,1.3888888888888888,10,2,2,3,5,3,3,5,3,5,4
2.7,2.7,1.3444444444444443,10,4,1,3,4,3,3,2,2,1,4
4.32,4.5,0.5,10,5,4,5,3,5,5,4,4,5,5
3.06,3.3,0.6777777777777777,10,3,4,2,4,3,2,3,4,4,4
2.43,2.0,0.6666666666666666,10,1,3,2,2,3,1,2,2,3,1
2.47,2.3,1.5666666666666667,10,1,4,1,3,4,2,1,3,1,3
4.64,4.4,0.711111111111111,10,4,4,5,3,5,5,3,5,5,5
4.779999999999999,4.8,0.17777777777777776,10,5,5,5,5,5,5,5,4,4,5
1.83,1.6,0.2666666666666667,10,1,2,2,1,2,1,2,2,1,2
1.86,1.9,0.3222222222222223,10,2,1,1,2,2,3,2,2,2,2
2.52,2.3,0.8999999999999999,10,2,3,2,1,3,2,3,4,2,1
2.08,2.2,1.0666666666666667,10,2,4,1,1,3,1,3,2,3,2
4.63,4.5,0.5,10,5,5,5,4,4,5,3,5,5,4
2.29,2.6,2.0444444444444447,10,3,4,4,1,2,2,1,3,1,5
3.6,3.8,1.0666666666666669,10,5,5,4,2,3,5,3,4,4,3
4.529999999999999,4.5,0.2777777777777778,10,5,4,5,5,4,4,4,4,5,5
2.54,2.3,1.3444444444444443,10,4,1,2,2,1,4,1,3,3,2
2.42,2.2,0.6222222222222222,10,3,1,1,3,3,2,2,3,2,2
4.39,4.2,0.8444444444444444,10,5,3,4,3,4,5,5,5,3,5
4.9,4.9,0.09999999999999998,10,5,5,5,4,5,5,5,5,5,5
4.970000000000001,4.9,0.09999999999999996,10,5,4,5,5,5,5,5,5,5,5
2.6,2.2,0.8444444444444444,10,3,2,2,1,2,2,4,2,1,3
1.64,1.7,0.4555555555555555,10,1,2,2,1,1,2,1,3,2,2
1.92,2.1,0.7666666666666667,10,2,3,3,3,2,1,2,3,1,1
4.11,4.0,0.6666666666666666,10,4,4,4,4,5,3,3,3,5,5
4.7700000000000005,4.8,0.17777777777777776,10,5,5,5,5,5,5,4,5,4,5
1.1800000000000002,1.3,0.23333333333333334,10,2,2,1,1,1,1,1,2,1,1
4.21,4.4,0.4888888888888888,10,5,3,5,5,5,4,4,5,4,4
3.49,3.6,1.3777777777777775,10,2,5,5,4,2,3,5,4,3,3
1.73,1.9,0.5444444444444444,10,2,1,2,1,1,2,3,3,2,2
3.79,3.6,0.7111111111111112,10,3,3,4,5,3,3,3,5,4,3
4.58,4.7,0.8999999999999999,10,5,5,5,5,5,2,5,5,5,5
4.73,4.7,0.23333333333333334,10,5,5,5,5,4,5,5,4,4,5
1.52,1.4,0.48888888888888904,10,1,2,1,3,1,1,1,1,1,2
1.13,1.2,0.17777777777777784,10,1,2,1,1,1,1,1,2,1,1
1.2,1.2,0.1777777777777778,10,1,1,1,1,1,2,2,1,1,1
4.83,4.8,0.17777777777777776,10,5,5,5,5,5,4,5,5,4,5
4.0600000000000005,3.9,1.655555555555556,10,3,4,5,1,5,3,4,5,5,4
2.2,1.8,0.1777777777777778,10,2,2,1,2,2,2,2,1,2,2
2.35,2.2,0.39999999999999997,10,2,2,3,1,2,3,2,3,2,2
3.8,4.2,0.6222222222222222,10,4,3,5,4,4,5,5,3,4,5
4.220000000000001,4.0,0.6666666666666666,10,5,4,4,5,5,3,3,3,4,4
1.01,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
3.58,3.6,0.48888888888888893,10,4,4,3,4,3,4,2,4,4,4
2.62,2.2,1.9555555555555562,10,5,2,3,1,1,1,2,2,1,4
4.85,4.9,0.09999999999999999,10,5,5,5,5,5,5,4,5,5,5
3.55,3.6,1.155555555555556,10,4,2,4,5,3,5,4,4,2,3
1.8,2.0,1.1111111111111112,10,4,1,1,1,2,2,3,3,2,1
4.41,4.2,0.39999999999999997,10,3,4,5,4,4,4,4,5,5,4
1.82,2.1,0.7666666666666667,10,2,1,3,2,2,1,2,4,2,2
2.09,2.0,0.6666666666666666,10,2,1,1,3,2,2,1,2,3,3
2.65,2.6,1.155555555555556,10,1,3,4,2,3,4,3,2,1,3
4.51,4.5,0.2777777777777778,10,4,5,5,5,4,4,5,5,4,4
1.83,1.8,0.4000000000000001,10,3,1,2,2,2,1,2,2,1,2
1.17,1.1,0.09999999999999999,10,1,1,1,1,2,1,1,1,1,1
2.13,1.7,0.45555555555555544,10,2,1,1,3,1,1,2,2,2,2
1.16,1.3,0.9000000000000001,10,1,1,1,1,1,1,1,4,1,1
4.2700000000000005,4.4,0.711111111111111,10,4,5,5,3,3,4,5,5,5,5
3.94,3.8,0.6222222222222222,10,3,4,4,5,3,3,3,4,5,4
2.96,2.6,0.48888888888888904,10,4,2,3,2,3,2,3,2,3,2
3.87,3.8,0.8444444444444444,10,4,3,5,4,4,5,2,4,3,4
4.16,4.4,0.4888888888888888,10,4,4,5,4,5,3,5,4,5,5
1.17,1.2,0.17777777777777784,10,2,2,1,1,1,1,1,1,1,1
1.53,1.5,0.2777777777777778,10,1,2,2,2,1,1,2,1,1,2
2.04,2.0,1.5555555555555556,10,2,3,2,2,1,1,1,1,2,5
4.34,3.8,0.8444444444444444,10,3,4,4,4,2,4,5,3,4,5
2.28,1.9,0.32222222222222224,10,2,2,2,1,2,2,3,2,2,1
3.86,4.1,0.5444444444444444,10,3,4,4,5,4,5,4,4,5,3
4.05,4.1,0.5444444444444444,10,4,5,3,4,4,4,5,5,3,4
4.74,4.8,0.17777777777777773,10,4,5,5,5,5,5,5,5,4,5
4.99,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
3.52,3.0,0.6666666666666666,10,2,3,3,2,3,4,4,4,2,3
3.31,3.7,0.23333333333333334,10,4,3,4,3,4,4,4,4,3,4
3.37,3.3,0.8999999999999999,10,1,4,3,3,4,3,4,4,4,3
2.43,2.4,0.7111111111111112,10,3,1,2,1,3,3,3,3,2,3
2.09,2.4,0.7111111111111112,10,3,3,3,4,2,2,1,2,2,2
2.2,2.2,0.8444444444444444,10,1,3,3,2,3,3,1,3,2,1
4.65,4.8,0.17777777777777776,10,5,5,5,5,5,5,5,4,4,5
1.57,1.2,0.4000000000000001,10,3,1,1,1,1,1,1,1,1,1
3.83,3.4,1.155555555555556,10,3,5,3,3,2,2,4,4,5,3
4.73,4.7,0.23333333333333334,10,5,4,5,4,5,5,5,5,4,5
4.64,4.7,0.23333333333333334,10,5,4,4,5,5,5,4,5,5,5
4.46,4.7,0.23333333333333334,10,5,5,4,5,5,5,4,5,4,5
1.49,1.4,0.2666666666666667,10,1,1,1,2,1,1,2,1,2,2
1.28,1.3,0.23333333333333334,10,1,1,2,2,1,1,1,1,2,1
2.81,2.7,0.6777777777777777,10,2,2,3,2,2,2,3,3,4,4
1.34,1.1,0.09999999999999999,10,1,1,1,1,1,1,1,2,1,1
1.99,2.0,0.4444444444444444,10,3,2,2,3,2,2,1,1,2,2
2.33,2.9,0.9888888888888889,10,3,2,2,3,4,5,3,2,2,3
3.27,3.3,0.6777777777777777,10,4,3,4,2,3,3,3,5,3,3
4.64,4.5,0.9444444444444444,10,5,5,5,5,5,5,5,4,2,4
4.0,3.7,0.6777777777777777,10,4,3,4,3,5,3,5,3,3,4
1.25,1.1,0.09999999999999999,10,1,1,1,1,1,1,1,2,1,1
2.15,2.1,0.32222222222222224,10,2,2,2,2,3,2,3,1,2,2
3.32,3.8,1.0666666666666667,10,3,3,5,4,5,4,2,3,5,4
1.68,1.3,0.23333333333333334,10,1,2,2,1,1,1,1,2,1,1
1.65,1.4,0.2666666666666667,10,2,1,2,1,2,1,1,2,1,1
1.37,1.5,0.7222222222222222,10,1,1,2,1,1,1,1,3,3,1
2.73,2.6,0.48888888888888904,10,2,4,2,3,3,3,2,2,2,3
4.54,4.7,0.23333333333333334,10,4,5,5,5,4,5,5,5,5,4
1.24,1.6,0.9333333333333333,10,1,4,2,2,1,2,1,1,1,1
4.5600000000000005,4.1,1.2111111111111112,10,3,4,4,5,2,5,5,5,3,5
1.6,1.7,0.8999999999999999,10,1,2,1,2,1,4,2,1,2,1
3.93,3.2,0.6222222222222222,10,4,4,4,3,4,2,3,2,3,3
4.7700000000000005,4.8,0.17777777777777773,10,4,5,5,4,5,5,5,5,5,5
4.42,4.2,0.39999999999999997,10,4,5,5,4,4,4,4,5,3,4
3.06,3.0,1.3333333333333333,10,4,4,2,4,2,2,4,1,4,3
3.16,3.2,0.39999999999999997,10,3,3,4,3,2,3,3,4,4,3
2.12,2.8,1.2888888888888888,10,3,2,1,3,4,3,2,2,5,3
1.23,1.3,0.23333333333333334,10,1,2,1,2,1,1,1,1,1,2
3.44,3.2,1.288888888888889,10,2,4,2,4,5,2,2,3,4,4
4.46,4.5,0.5,10,4,5,5,5,3,4,5,5,5,4
2.92,3.3,0.8999999999999999,10,3,3,2,2,4,5,3,3,4,4
3.92,4.4,0.48888888888888893,10,5,4,4,4,5,5,4,5,5,3
4.71,4.6,0.4888888888888887,10,4,3,5,5,5,5,5,4,5,5
1.64,1.6,0.2666666666666667,10,2,1,2,1,1,2,1,2,2,2
3.73,3.8,1.0666666666666669,10,5,3,4,3,3,5,5,2,4,4
3.63,3.8,1.0666666666666669,10,4,3,5,4,3,4,5,3,2,5
4.62,4.6,0.4888888888888888,10,5,5,5,5,3,5,5,4,4,5
4.09,3.3,1.1222222222222222,10,5,3,5,3,3,2,4,3,2,3
2.91,2.9,1.4333333333333333,10,4,1,2,2,3,5,3,2,3,4
2.26,2.7,0.6777777777777777,10,2,4,2,4,3,3,3,2,2,2
4.08,4.2,0.6222222222222222,10,4,5,5,5,4,4,3,4,5,3
1.16,1.1,0.09999999999999999,10,1,1,1,1,1,2,1,1,1,1
2.19,2.1,0.5444444444444445,10,1,2,2,2,3,2,1,2,3,3
3.33,3.4,0.48888888888888893,10,4,4,3,4,3,4,3,3,4,2
3.87,3.6,1.3777777777777778,10,2,3,5,5,4,2,5,3,3,4
1.57,1.2,0.17777777777777784,10,1,2,1,1,2,1,1,1,1,1
4.96,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
1.13,1.1,0.09999999999999999,10,2,1,1,1,1,1,1,1,1,1
2.97,3.2,1.0666666666666667,10,3,5,4,4,2,3,4,2,2,3
4.25,4.0,0.6666666666666666,10,5,5,4,4,5,3,4,3,4,3
2.51,1.7,0.6777777777777778,10,1,1,2,1,1,2,3,2,1,3
3.89,3.9,0.9888888888888889,10,4,4,5,5,2,4,3,5,4,3
4.8,4.8,0.17777777777777773,10,5,5,5,4,5,5,5,5,4,5
3.08,2.6,0.48888888888888893,10,3,2,2,2,3,2,3,2,4,3
3.3600000000000003,3.2,1.0666666666666669,10,3,4,4,2,2,5,3,3,4,2
4.720000000000001,4.6,0.26666666666666666,10,4,4,5,5,5,5,4,4,5,5
4.41,3.9,0.32222222222222224,10,4,4,4,3,4,5,4,4,4,3
1.95,1.9,0.3222222222222223,10,2,2,1,3,2,2,2,2,1,2
3.3,3.1,0.5444444444444445,10,4,4,4,2,3,3,3,2,3,3
1.59,1.6,0.7111111111111112,10,1,1,2,1,3,1,3,1,2,1
3.68,3.5,0.9444444444444444,10,3,2,4,4,4,5,4,4,2,3
3.22,3.5,0.7222222222222222,10,3,4,3,3,5,4,4,2,3,4
4.86,4.8,0.17777777777777773,10,5,5,4,5,5,5,5,5,4,5
2.63,2.9,1.4333333333333333,10,4,3,4,4,4,1,3,1,3,2
2.64,2.9,0.9888888888888887,10,5,3,4,2,3,3,2,2,2,3
2.78,2.9,1.6555555555555557,10,4,2,2,4,5,2,1,3,4,2
4.5600000000000005,4.7,0.4555555555555555,10,5,5,5,3,5,5,5,4,5,5
4.21,4.2,0.6222222222222222,10,4,4,5,4,3,5,4,5,5,3
1.65,1.5,0.2777777777777778,10,1,2,2,2,2,1,1,1,2,1
1.1,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
3.35,3.5,1.1666666666666667,10,5,3,3,5,3,4,2,4,4,2
3.65,3.7,0.6777777777777777,10,3,3,4,3,5,5,3,4,3,4
2.38,2.3,0.6777777777777777,10,2,2,2,2,3,1,2,3,4,2
3.07,2.9,1.211111111111111,10,3,4,1,3,3,2,2,3,5,3
3.3600000000000003,3.1,0.9888888888888889,10,3,3,4,2,5,3,2,4,3,2
3.24,3.6,1.3777777777777778,10,2,4,3,5,5,4,3,2,5,3
1.03,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
4.16,3.8,0.8444444444444444,10,3,4,4,5,4,4,3,4,5,2
3.7,3.6,1.1555555555555557,10,4,4,4,2,3,4,2,3,5,5
1.42,1.4,0.7111111111111112,10,1,1,1,1,1,3,1,3,1,1
3.92,4.2,0.8444444444444444,10,2,4,4,5,5,4,5,5,4,4
4.46,4.8,0.17777777777777773,10,4,4,5,5,5,5,5,5,5,5
3.45,3.7,1.3444444444444443,10,5,2,4,3,5,4,3,5,2,4
3.34,3.4,1.155555555555556,10,5,3,3,2,4,3,2,5,4,3
1.2,1.4,0.2666666666666667,10,2,1,1,1,2,1,1,1,2,2
1.43,1.3,0.23333333333333334,10,1,2,1,1,1,2,1,1,2,1
4.19,4.2,1.5111111111111113,10,5,4,5,4,5,5,4,5,1,4
3.44,3.0,0.6666666666666666,10,2,2,4,3,3,4,3,2,3,4
3.04,3.1,0.9888888888888887,10,2,3,5,3,4,2,4,3,3,2
3.91,3.5,0.2777777777777778,10,3,3,4,4,4,3,3,3,4,4
1.2,1.1,0.1,10,1,1,1,1,1,1,1,1,1,2
4.3100000000000005,4.3,0.4555555555555555,10,4,5,5,3,5,4,4,4,5,4
